Column2;Column3;Column4
-0.123488;-0.077976;0.027233
-0.124922;-0.109420;-0.004845
-0.126613;-0.141047;0.108720
-0.053306;-0.078678;0.005726
-0.030462;-0.178343;-0.011088
0.035515;-0.138011;-0.024259
0.083810;-0.147228;-0.157109
0.085647;-0.084262;-0.017551
-0.006848;-0.112712;-0.032516
-0.095419;-0.117394;-0.035787
-0.103134;0.009606;0.085974
-0.135689;0.023292;0.127456
0.039476;0.058156;0.047995
0.094509;0.160491;0.091680
0.032518;0.095872;0.143098
0.032872;0.167569;0.160254
0.058939;0.132071;0.052646
-0.014233;0.065386;0.168194
-0.071201;0.148110;0.095788
-0.042919;0.155474;0.123923
-0.058049;0.040300;0.059286
-0.076389;0.060948;-0.072119
0.040800;0.017062;-0.051484
-0.034020;0.102005;-0.046895
-0.106429;-0.051544;-0.045314
-0.007355;0.045409;-0.058191
0.044218;0.016733;-0.041396
-0.073075;-0.000397;0.040464
0.120589;0.012660;-0.077556
0.086367;0.068623;0.036064
-0.087711;-0.091729;-0.069567
-0.038366;0.043300;-0.027890
-0.077329;-0.083384;0.031511
-0.091672;-0.002098;0.101348
0.086526;-0.036761;0.191984
0.056956;-0.102422;0.148414
0.082138;-0.108183;0.147712
-0.074686;-0.084012;0.152778
-0.322181;0.002614;0.093109
-0.221952;-0.161835;-0.011686
-0.017681;0.016995;-0.086796
0.025194;0.063667;0.016955
-0.044597;0.112533;0.098681
0.117116;0.140520;-0.008427
0.196642;0.144574;0.044852
-0.004376;0.125030;0.095782
0.052427;0.237339;0.008118
0.202397;0.128371;-0.031436
-0.020873;0.183443;-0.092496
-0.097183;0.171824;-0.051387
-0.090103;0.169623;-0.151635
-0.020367;0.218209;-0.071154
-0.006561;0.170251;0.004865
-0.005835;0.199933;-0.071807
-0.008685;0.115727;0.027562
-0.079947;0.003833;-0.022568
-0.044194;0.140734;-0.037746
-0.006653;0.041410;-0.001708
-0.087717;0.022603;0.035673
0.090597;0.020945;-0.066992
0.072897;-0.104501;0.043705
-0.097415;-0.108146;0.078858
0.164081;-0.161493;0.055282
0.155487;-0.188633;0.062502
-0.042626;-0.271467;-0.016813
0.031786;-0.188261;0.011664
0.019127;-0.236756;-0.088542
-0.079746;-0.191145;-0.109921
0.013476;-0.220735;-0.160570
0.078580;-0.104501;-0.224389
0.037419;-0.100014;-0.151348
0.011382;-0.081189;-0.119069
0.054722;0.003468;-0.138385
0.014031;-0.108067;-0.005889
0.077560;0.001675;0.011462
0.015258;0.066136;0.174315
-0.143171;-0.150258;0.067574
-0.024731;-0.016424;0.016619
0.008795;-0.037139;0.001740
-0.090128;-0.117016;-0.004778
0.286476;-0.040662;-0.075097
0.484003;-0.211487;-0.202607
0.324396;-0.055622;-0.131647
0.240585;-0.054226;-0.159093
0.086917;-0.084914;-0.147649
-0.009631;-0.015894;-0.132227
-0.179113;-0.062480;0.032976
-0.173297;0.099359;0.008277
0.020055;0.019281;0.000825
0.024834;0.142002;0.043180
-0.007727;0.199336;0.035563
0.014916;0.116806;0.012091
-0.062748;0.089691;-0.043709
-0.225346;0.111314;-0.021470
-0.295833;0.068745;-0.064416
-0.221385;0.019256;-0.064252
-0.013806;0.032589;-0.150652
0.052525;0.040160;-0.106967
0.036925;-0.030610;-0.008940
0.077365;0.001230;0.082013
0.185912;-0.088779;-0.038308
0.079043;-0.047971;0.143013
0.118062;-0.031384;0.030717
0.195281;0.027645;0.042704
0.107094;-0.061871;-0.047047
-0.100424;0.013758;-0.051234
0.012536;-0.039321;-0.084691
0.043223;0.152841;-0.052387
0.028209;0.140551;0.013678
0.120918;0.155462;0.058334
0.070505;0.294295;0.033452
-0.164746;0.049633;0.142159
-0.241715;0.267374;0.075050
-0.162744;0.054590;0.092193
-0.132472;0.144830;0.118668
0.146973;0.112978;-0.075921
0.105996;0.033838;0.025084
-0.048186;0.007125;-0.006548
-0.063474;-0.080689;0.007904
-0.163507;-0.192833;0.022167
-0.171716;-0.143942;0.003937
-0.011749;-0.078129;0.094750
-0.046544;-0.101605;-0.011210
-0.074814;-0.071679;0.029411
-0.028027;-0.047526;0.108671
-0.036553;-0.048490;-0.057721
-0.035509;-0.058932;0.050204
-0.032366;0.027870;0.005799
-0.067777;0.107083;0.041062
-0.062974;0.008698;0.026348
-0.004596;-0.004561;-0.059815
0.030827;0.096250;0.021319
-0.009888;0.049542;0.104308
-0.076908;0.143776;0.042753
-0.016418;-0.002263;-0.034835
-0.006781;0.075097;0.042734
-0.012823;0.109692;0.135689
0.086654;0.020378;0.017724
0.169030;0.046701;0.038908
0.133790;-0.075032;-0.011851
0.027666;0.045592;-0.027774
-0.012842;0.011862;0.013537
-0.078739;-0.020057;0.001136
-0.040660;-0.078434;0.034019
0.047544;-0.092796;0.047708
-0.004065;-0.107616;0.078858
-0.030926;-0.156915;0.034855
0.024901;-0.144881;0.025927
-0.046288;-0.240279;0.036704
-0.127101;-0.303148;-0.037948
-0.079215;-0.147405;0.059487
-0.118667;-0.250185;0.066890
-0.108657;-0.123764;-0.001305
0.095699;-0.075971;-0.006401
0.035503;-0.030281;0.027568
0.044761;-0.007432;-0.002202
0.229075;-0.048746;-0.145855
0.071457;0.001840;-0.086552
-0.112807;-0.013589;0.011542
-0.004077;0.081254;-0.052931
-0.030450;0.074883;0.083039
-0.076780;0.073268;0.040336
0.001489;0.214631;0.141835
0.052720;0.066190;0.091229
0.041734;0.083692;-0.001055
0.317157;0.020750;-0.130128
0.290437;0.077042;-0.118813
0.003363;0.071378;-0.087706
0.084610;-6.818347E-5;-0.139667
0.029900;0.128145;-0.025717
-0.105465;-0.023703;0.056271
-0.003998;0.186979;0.130636
0.066996;0.142910;0.123483
-0.144837;0.091264;0.145253
-0.145729;0.058936;0.030492
-0.063529;-0.050806;-0.032705
-0.107491;-0.070423;-0.067206
0.014165;-0.102861;-0.076812
0.072476;0.058150;-0.072973
-0.053135;-0.053415;-0.044899
0.033531;-0.059274;-0.053785
0.134528;0.076121;-0.029153
0.044487;-0.051367;0.092193
0.120155;-0.005262;0.006916
0.299537;-0.036346;-0.033322
0.159833;-0.028903;0.053042
-0.047551;0.098597;0.111527
0.045341;0.048506;0.053768
0.069290;0.120208;0.050174
-0.058146;0.092654;0.049325
-0.061668;0.193855;0.040983
-0.053801;0.140197;-0.029294
-0.112234;0.091026;-0.022403
-0.068406;0.127810;-0.036587
-0.072764;0.048396;0.003986
-0.029394;0.006156;0.013916
0.027593;0.076176;-0.019456
-0.010980;0.047518;-0.027548
-0.008124;0.010637;-0.059571
0.082815;0.018019;-0.025217
0.153900;-0.022203;-0.014292
0.097774;-0.118113;-0.006444
0.092532;-0.142699;-0.040694
0.013384;-0.084694;-0.060169
-0.137239;-0.258080;-0.078746
-0.078659;-0.199277;-0.211749
-0.032458;-0.126203;-0.121693
-0.213060;-0.096076;0.038725
-0.212181;-0.145235;-0.039510
-0.132350;-0.049276;0.045749
-0.152204;0.066684;0.158393
-0.092313;0.084851;0.188444
0.102669;0.050450;0.067683
0.155054;0.041087;0.057571
0.112673;-0.010596;0.087750
0.154480;-0.003013;-0.063440
0.200786;0.018976;-0.119008
0.106752;-0.029933;-0.015666
0.006030;0.081949;-0.042574
-0.011487;0.027535;0.000276
-0.065251;0.006400;0.021789
-0.001685;0.123585;0.119773
-0.011810;0.099237;0.095525
-0.037621;0.129657;0.031206
0.014385;0.148951;-0.000744
-0.138655;0.139685;-0.057911
-0.143397;0.097457;-0.041231
-0.003443;0.104157;-0.075255
-0.065159;0.086490;0.015844
-0.190221;0.037533;0.055648
-0.123360;-0.067674;0.085370
-0.068113;-0.114206;0.037547
-0.088962;-0.274948;0.019372
0.005493;-0.328344;-0.092411
0.051328;-0.343791;-0.090183
-0.000940;-0.318005;-0.138782
-0.111825;-0.333684;-0.078441
-0.168140;-0.322802;-0.095939
-0.043450;-0.132335;0.012561
-0.022741;-0.201563;0.150813
0.128773;-0.166541;-0.047920
0.294868;-0.099441;0.076075
0.178161;-0.101026;-0.017734
0.124904;0.023908;-0.056611
0.166028;-0.139907;-0.138605
0.093112;0.008076;-0.054682
0.075595;0.007595;-0.043233
-0.053575;-0.042521;-0.014445
-0.087253;0.023676;-0.073248
-0.056895;0.059095;0.023522
-0.085520;0.103389;0.076862
0.027196;0.050853;-0.006871
0.180236;0.135253;0.037614
0.158026;0.252914;0.081635
0.033550;0.030985;0.022729
0.006726;0.147604;-0.076726
0.003485;0.085021;0.037400
-0.117251;0.075847;-0.009099
-0.080716;-0.002604;-0.017496
0.079703;0.021920;-0.030819
-6.128053E-5;0.021219;0.087170
0.006085;-0.031067;-0.084148
0.052043;0.114575;-0.024759
-0.136549;0.057467;0.028685
-0.254929;0.033527;-0.071874
-0.171808;0.010978;-0.149212
-0.114419;0.070781;-0.054939
-0.004437;0.172372;-0.014268
0.182500;0.053992;-0.044856
0.214109;0.161869;0.069380
0.121052;0.137405;0.149940
0.039390;0.101816;0.035038
0.040147;0.147403;0.104094
0.109725;0.110290;0.063692
0.101028;0.217770;0.023443
0.207194;0.041611;-0.091483
0.058274;0.162283;-0.021622
-0.030126;0.085978;-0.073894
0.022912;0.023755;-0.115609
-0.005438;0.094970;-0.110641
0.031304;0.094769;-0.042867
0.151734;0.188021;-0.065820
0.094027;0.005815;-0.039449
0.013610;0.096811;0.037937
0.084579;0.076743;0.032115
-0.083499;-0.052446;0.127469
-0.120034;-0.017113;0.070894
-0.064396;0.000608;0.157917
-0.135194;-0.170515;-0.039071
-0.152534;-0.119918;-0.023703
-0.016906;-0.043436;-0.017179
-0.126778;-0.057225;-0.011924
-0.147425;-0.148173;-0.119496
-0.110073;0.033674;-0.027542
-0.172784;-0.056110;-0.070837
-0.201806;-0.009706;-0.057221
-0.068394;0.034533;-0.008116
0.011486;0.012002;0.028276
-0.007220;0.096775;0.037657
0.060074;0.041855;0.034263
0.116310;0.171940;0.025780
0.083133;0.144916;0.038572
0.168023;0.189783;-0.018326
0.162359;0.184626;-0.019755
0.063932;0.169142;0.058492
0.050962;0.191709;0.031303
0.053123;0.091453;-0.008800
0.078140;0.089502;0.047464
0.105709;0.073829;0.013922
0.095419;0.073756;0.061245
-0.065678;-0.060298;0.066792
-0.170514;0.012801;0.064797
-0.170532;-0.042704;0.032664
-0.160669;-0.034523;0.080738
-0.099380;-0.125892;0.057784
0.016930;-0.170253;-0.017405
0.021557;-0.257726;-0.024552
-0.230125;-0.340444;-0.081950
-0.194427;-0.324784;-0.116640
-0.069535;-0.296961;-0.137836
-0.176050;-0.346022;-0.070904
-0.085465;-0.235165;-0.129859
-0.002924;-0.245808;-0.012315
0.007171;-0.219626;-0.056330
0.087930;-0.182988;0.062746
0.109005;-0.159299;0.022625
0.115053;-0.098325;0.102037
0.147193;-0.134707;0.061287
0.020275;-0.090772;0.077888
-0.082303;-0.101995;0.068263
-0.041094;-0.084274;0.033104
0.034673;0.001962;0.054068
-0.067307;-0.023630;0.080933
0.027056;-0.023825;0.100701
0.251321;0.047122;0.056539
0.197905;-0.056585;0.040970
0.233005;0.108961;-0.009392
0.205711;0.042605;0.046640
-0.023028;0.027163;-0.047157
-0.139497;0.085820;-0.009471
-0.151325;-0.050971;-0.051966
-0.116988;0.089020;-0.004338
0.023961;-0.029256;0.067647
0.068314;-0.027562;0.035667
0.100063;-0.043113;0.002070
0.079410;-0.111877;0.099224
0.039165;0.001974;0.031505
-0.030694;-0.173582;0.068220
-0.100344;-0.154032;-0.005406
-0.131374;-0.005969;0.005823
-0.249771;-0.173807;0.026250
-0.188781;-0.013541;-0.066253
0.112837;0.044519;0.019207
0.196922;0.078639;0.011218
0.308613;0.092081;-0.067212
0.243179;0.168928;-0.008476
-0.011267;0.184857;-0.039071
-0.164673;0.128785;-0.022965
-0.103707;0.233565;0.001972
0.071897;0.248921;0.105376
0.213780;0.314168;0.182329
0.325690;0.135540;0.146510
0.236716;0.251402;0.169769
-0.002954;0.062966;0.126578
-0.201616;0.038051;0.037260
-0.155250;0.007241;-0.006688
-0.105490;0.071360;-0.016215
-0.037529;0.063947;-0.053321
0.065360;0.019866;-0.119777
0.162707;0.056223;-0.084471
0.063114;0.028456;-0.012767
0.118025;-0.040869;-0.100382
0.119343;0.105571;0.037821
-0.097104;-0.014089;0.128195
-0.185491;0.077834;0.013843
-0.198327;-0.022051;0.090588
-0.302070;0.017440;0.034654
-0.250046;0.089935;-0.018101
-0.095273;-0.049465;-0.059351
-0.116787;0.094580;-0.028610
-0.103707;0.059216;0.045969
0.046501;0.032619;-0.037563
0.016161;0.070147;-0.001494
0.007299;-0.027135;-0.036605
0.169165;0.148677;-0.147430
0.154151;-0.020606;-0.175516
0.061503;0.132211;-0.135816
0.186095;0.106388;-0.074761
0.137403;0.033424;-0.033608
0.008148;0.065374;0.064540
0.158301;0.125615;0.120444
0.136689;0.035826;0.098241
0.113564;-0.010401;-0.007603
0.222556;0.075188;-0.018314
-0.043889;0.036734;-0.025211
-0.254428;-0.040699;-0.095078
-0.229014;-0.040327;-0.116036
-0.281759;0.034326;-0.016557
-0.242936;-0.000513;0.025792
0.050797;-0.032999;-0.001708
0.200096;-0.084042;-0.048835
-0.104519;-0.162054;-0.003362
-0.252817;-0.207177;-0.079192
-0.186682;-0.307629;-0.204780
-0.280001;-0.296040;-0.079369
-0.165375;-0.239432;-0.165519
0.078097;-0.252728;-0.084587
-0.026415;-0.249704;-0.123848
-0.029894;-0.072892;-0.069262
0.122743;-0.179519;-0.086967
0.060697;-0.162834;-0.145483
0.217552;-0.017924;-0.061493
0.133051;0.090697;0.033226
-0.050017;0.023871;0.003663
0.006170;-0.020838;-0.004405
0.053373;0.151060;0.026024
-0.036174;0.110918;0.138454
0.037041;0.024645;0.077265
0.202812;0.102078;0.012836
0.083999;-0.116010;0.001588
-0.049748;-0.107585;-0.070953
-0.002368;-0.014687;-0.036263
-0.070090;-0.065650;-0.068866
-0.075254;-0.001946;-0.016514
0.044633;-0.010547;-0.003594
0.060746;0.045080;-0.026096
0.091317;-0.030537;-0.031265
0.069498;0.020104;0.008124
-0.048943;-0.015827;0.044596
-0.134297;-0.057500;0.112858
-0.077811;-0.101422;-0.018607
-0.160602;-0.066662;0.095788
-0.114602;-0.006000;0.074806
-0.079056;-0.107921;0.013720
-0.104141;-0.104324;-0.207007
-0.141133;-0.076379;-0.054841
-0.171106;0.018177;-0.061310
-0.095535;0.029291;-0.090135
0.179009;-0.058755;-0.107608
0.336492;0.091300;-0.032553
0.262411;0.142947;0.029051
0.219852;0.148957;0.065657
0.157733;0.147628;0.063881
0.105214;0.137680;0.140450
0.156836;0.186924;0.207473
0.189769;0.121872;0.273813
0.236551;0.050712;0.202102
0.104140;0.023682;0.169799
-0.129335;-0.056372;0.078046
-0.117806;-0.002360;-0.078893
-0.113741;-0.009450;-0.026444
-0.157392;-0.012230;-0.065350
-0.033434;0.022512;0.000404
-0.053410;0.015891;0.044590
-0.070426;0.003120;0.067976
0.128456;0.028029;0.077503
0.100765;0.042050;0.142799
0.100741;-0.052848;0.035435
0.045683;-0.046136;0.057534
-0.176599;0.048030;0.055935
-0.220652;-0.067509;0.004737
-0.113454;0.032205;-0.069744
-0.084958;0.092032;0.032683
-0.083988;0.244752;0.128610
0.011657;0.057961;0.015179
0.031065;0.135253;-0.015385
0.029259;0.046457;-0.042867
0.053092;0.118404;-0.107101
0.208671;0.061058;-0.252518
0.171698;0.185229;-0.090019
0.223069;0.126463;-0.087077
0.291700;0.101883;-0.099027
0.183025;0.191435;0.087762
0.100625;0.160394;0.127469
0.120558;0.108467;0.061971
0.036925;0.055528;0.099352
-0.021044;0.034472;0.050210
-0.027044;-0.029945;-0.014152
-0.061399;-0.015760;0.046140
-0.130251;0.082516;0.123965
-0.130421;0.085698;0.112815
-0.107162;-0.003945;0.122440
-0.181945;0.025663;0.118296
-0.150794;-0.022709;0.123898
0.015197;-0.106933;-0.030111
0.105617;-0.243827;-0.152709
-0.116970;-0.175490;0.000715
-0.201983;-0.071362;-0.064038
-0.288777;-0.160317;0.017547
-0.164636;-0.180665;-0.192000
0.068466;-0.066540;-0.068347
0.007196;-0.079909;-0.052632
0.051188;-0.149173;-0.143798
0.250894;-0.177526;-0.245603
0.106038;-0.177410;-0.111263
0.009130;-0.243937;-0.069830
0.192168;-0.130507;-0.053010
0.110390;-0.176697;0.048953
-0.043352;-0.110237;-0.001104
-0.082627;-0.132342;0.004548
-0.049846;-0.133006;-0.093296
-0.043498;-0.038346;0.010486
0.060178;-0.103513;-0.099887
0.239151;-0.021722;-0.012370
0.131153;0.018373;0.068397
0.009393;0.105254;0.153199
0.039036;0.108912;0.021746
-0.034697;0.137771;0.079590
-0.137990;0.214716;0.097277
-0.087973;0.206017;0.028746
-0.125618;0.133662;0.054556
-0.122866;0.108534;0.032207
-0.003034;0.119763;0.008283
-0.144593;0.005040;-0.017649
-0.145088;0.003352;-0.055335
-0.199627;0.029480;-0.070910
-0.375920;-0.096576;-0.147454
-0.236137;-0.132348;-0.210224
-0.028472;-0.042168;-0.149255
0.000305;0.020268;-0.003051
0.023528;-0.058865;-0.012596
0.194347;-0.044734;0.055886
0.123488;-0.030549;0.163074
-0.019299;-0.034846;0.188474
0.242538;0.032802;0.004670
0.326257;0.012752;0.040275
0.036369;0.129334;-0.035329
-0.007080;0.116026;-0.043007
-0.037706;0.104724;-0.054816
-0.182818;0.193349;0.071022
-0.046733;0.160003;0.167669
0.038902;0.230688;0.054519
0.052458;0.039185;0.098070
0.009527;0.149421;0.109208
-0.043181;-0.005268;0.007941
-0.039293;-0.108975;-0.072283
0.057249;-0.165407;-0.068255
-0.024902;-0.065437;-0.021720
-0.075083;-0.173301;-0.002178
0.024932;-0.147411;0.007062
0.074631;-0.079263;0.067097
0.021911;-0.185347;0.081110
0.039512;-0.069363;0.030125
-0.038420;-0.102117;0.084699
-0.277413;0.038459;0.095733
-0.276650;-0.087663;-0.082573
-0.187243;-0.029366;-0.069250
-0.180932;0.078779;0.065755
-0.180255;0.182425;0.241833
0.020708;0.012709;0.163885
0.135957;0.020018;0.092645
0.078793;0.007899;0.161792
0.088314;-0.005920;-0.065686
0.175768;0.044068;-0.109323
0.171929;-0.112005;-0.139136
0.129353;-0.036243;-0.226439
0.149823;-0.046691;-0.164073
0.108156;0.107114;-0.065228
0.180230;0.156279;0.010553
0.220573;0.037880;-0.019626
0.206352;0.034722;0.059463
0.167224;0.102304;0.132717
0.023272;0.068397;0.203170
0.028777;-0.054506;0.017340
0.064725;0.011210;0.095507
-0.037047;-0.068095;0.046439
-0.257565;-0.048971;0.006134
-0.203502;-0.262579;-0.071050
-0.127840;-0.114267;0.028526
-0.160749;-0.215090;0.013031
-0.070774;-0.249143;-0.081780
0.155945;-0.079946;-0.081194
0.023308;-0.145527;-0.056776
-0.143202;-0.161896;-0.136756
0.142603;-0.200612;-0.298620
0.069663;-0.090199;-0.084556
-0.059684;0.038185;0.001057
0.113307;0.067605;0.059933
0.118922;0.043257;0.053439
0.034856;0.058174;0.207467
0.108596;0.072152;0.106377
0.086129;-0.042265;-0.053706
0.086648;-0.142882;-0.151439
0.072476;0.034454;-0.211682
-0.137129;-0.156787;-0.292132
-0.118105;-0.005445;-0.306651
0.155530;0.064118;-0.178738
0.209520;0.087326;-0.059705
0.236252;0.120324;0.002497
0.327661;0.140721;0.005372
0.190599;0.184827;0.132925
-0.099398;0.158412;0.047684
-0.044084;0.126835;0.143654
0.088681;0.166081;0.020110
0.029314;0.081144;0.167352
0.037694;0.205224;0.110801
-0.023205;0.136381;-0.016044
-0.176324;-0.009322;-0.074279
-0.239890;-0.043655;-0.200709
-0.302632;0.043434;-0.226085
-0.277187;-0.063011;-0.193209
-0.133479;-0.036419;-0.206293
0.026293;0.102926;-0.069824
0.079257;0.192154;0.161505
0.171441;0.240393;0.136532
0.209794;0.026694;0.055813
0.172753;0.057503;0.036045
-0.052434;0.110223;0.089587
-0.123970;-0.130525;-0.184579
0.114357;-0.081299;-0.276167
0.029625;-0.050526;-0.091721
-0.131782;0.079517;0.047488
-0.045860;0.045604;0.045359
-0.061564;0.024889;0.066213
-0.117342;0.121244;0.153589
-0.123226;0.183821;0.173748
-0.072513;0.140849;0.073683
0.020159;0.098293;0.028569
0.057175;0.161302;-0.025064
0.003900;-0.055713;-0.066833
0.075839;0.077243;-0.152593
0.157013;-0.052208;-0.144702
0.059568;-0.027519;-0.095298
-0.000818;-0.068899;-0.011125
-0.085599;-0.195363;0.022838
-0.165875;-0.142607;-0.011992
-0.263345;-0.206909;0.073176
-0.208348;-0.047191;0.045700
-0.188622;-0.044356;0.048849
-0.216319;-0.081079;-0.001629
-0.108114;0.161552;0.051339
-0.059452;0.107321;0.162530
-0.046660;0.132138;0.127023
0.066928;0.133595;0.196671
0.061161;0.059405;0.202133
-0.054283;0.159461;0.164508
-0.090488;-0.128690;0.087329
0.006036;-0.081366;-0.084947
0.195531;-0.136560;-0.072106
0.057304;-0.122234;-0.122908
0.100832;-0.107732;-0.277406
0.052842;-0.006701;0.047745
-0.127522;-0.014364;0.042954
-0.037029;0.102097;0.063411
0.073435;0.004870;0.140047
0.056199;0.142892;0.109776
0.094442;0.166325;0.136184
-0.064536;0.064124;0.027855
-0.113875;0.078364;-0.030740
0.004852;0.028815;0.025988
-0.179028;0.127664;0.102208
-0.247660;-0.042406;0.181755
-0.003534;-0.148185;0.023449
-0.010937;-0.139517;0.044974
-0.221818;-0.208689;0.141560
0.037120;-0.140120;-0.004784
0.137251;-0.183403;0.006141
-0.135542;-0.271997;-0.033175
-0.106289;-0.107360;0.012445
0.003869;-0.196479;-0.054853
0.040959;-0.207440;-0.045534
0.253134;-0.041552;0.066176
0.368596;-0.176557;0.105498
0.325671;-0.088870;0.111979
0.292823;-0.247887;0.104973
0.028502;-0.166273;0.094518
-0.109408;-0.212658;-0.015501
-0.042656;-0.194327;-0.101126
-0.059269;-0.101770;-0.235490
-0.105905;-0.134469;-0.136933
-0.006458;0.056193;-0.068670
0.082156;0.064020;-0.088597
0.035796;0.091818;0.033055
0.128993;0.147281;0.052334
0.210496;0.194940;0.116196
0.242465;0.174092;0.088165
0.220945;0.113575;0.108098
0.305500;0.104218;0.033506
0.283699;0.050334;0.084467
0.041728;-0.040418;0.033354
-0.124324;-0.062962;-0.022562
-0.251016;-0.093570;0.034538
-0.390788;-0.133238;0.067323
-0.284804;-0.161615;-0.050471
-0.087619;-0.130702;0.018340
-0.040001;-0.034572;0.005353
-0.026995;-0.098776;-0.083610
0.041374;-0.101056;-0.175693
0.142872;-0.051830;-0.195277
0.157111;0.004211;-0.006578
0.335614;0.030400;-0.132136
0.329242;0.048756;-0.015476
0.206993;0.042403;-0.009294
0.056412;0.249153;0.155201
-0.085965;0.074506;0.036692
-0.040154;0.101578;0.028636
0.071921;0.226683;0.020690
-0.082352;0.216630;0.111399
-0.099148;0.287479;-0.030752
0.072513;0.290113;0.007148
0.050224;0.273117;-0.027750
0.111012;0.322245;0.001795
0.262728;0.172464;-0.110171
0.137495;0.272391;-0.038668
-0.040636;0.005693;-0.078295
-0.195635;0.093501;-0.092649
-0.126045;-0.044363;-0.113979
-0.139869;-0.032688;-0.034426
-0.095505;-0.068844;-0.016044
-0.037102;-0.111456;-0.029922
-0.055064;-0.148240;-0.023233
-0.130470;-0.058140;-0.061963
-0.141774;-0.038974;-0.003673
-0.227012;0.044055;-0.000921
-0.197259;0.110168;0.029295
-0.097274;0.124762;-0.002581
-0.127321;0.170544;0.033494
-0.062754;0.159028;-0.012791
-0.001453;0.228067;0.005109
-0.033147;0.091959;-0.079192
-0.118605;0.223135;0.021368
-0.038677;0.013191;0.005091
-0.068827;0.107168;0.049210
0.110292;-0.035121;0.006293
0.207420;0.110851;0.033195
0.217790;0.006077;-0.033688
0.137360;-0.081854;-0.041841
0.098543;-0.005299;-0.100571
0.025188;-0.108073;-0.101144
0.023320;-0.025446;-0.069726
0.058280;-0.033146;-0.085606
-0.029760;-0.017771;-0.044692
-0.126235;-0.005225;-0.055878
-0.246067;-0.032756;-0.065564
-0.308515;-0.113633;-0.088835
-0.293233;-0.073526;-0.006755
-0.243021;-0.111529;0.063356
-0.146144;-0.222186;-0.032064
-0.151441;-0.147838;0.105687
-0.129482;-0.263542;0.053317
0.006854;-0.253630;0.013208
0.105343;-0.354392;-0.054054
-0.084885;-0.289694;-0.014109
-0.101455;-0.394493;-0.107717
-0.166400;-0.320644;-0.093485
-0.140956;-0.360330;-0.093937
-0.009698;-0.182189;0.031401
0.054801;-0.261671;0.047495
0.146784;-0.141736;0.007318
0.122316;-0.046082;0.116556
-0.011474;-0.019350;0.113718
0.065354;0.041361;-0.014421
0.177380;0.000676;-0.058631
0.216764;0.180639;0.044980
0.161182;0.131254;-0.025296
0.171972;0.054657;0.024480
0.297846;0.066776;-0.085313
0.122664;0.101786;0.072908
0.072800;0.073006;-0.004259
0.118562;0.145342;0.042051
-0.076377;0.033052;0.106804
-0.191149;0.089941;0.062862
-0.098983;0.024584;0.054995
-0.147267;0.012417;0.030589
-0.101284;0.059625;0.034532
-0.007080;-0.008652;0.017047
-0.043248;-0.071155;-0.064770
-0.102951;-0.016296;-0.020255
-0.168146;-0.063626;-0.017619
-0.094559;0.021378;-0.057587
0.056742;-0.003945;-0.025900
0.059849;0.087569;-0.036440
0.088339;0.045183;-0.036160
0.064261;0.088057;-0.036690
0.097988;0.165801;-0.003618
0.061338;0.065654;0.018640
0.088833;0.182669;-0.017509
0.182964;0.194959;0.061501
0.109554;0.298025;0.118589
0.119087;0.177993;-0.005010
0.283540;0.175762;0.088647
0.309034;0.160247;0.101891
0.094509;0.186515;0.149330
0.135920;0.020409;0.081671
0.174243;0.091544;0.038297
0.050993;-0.111084;0.083081
0.064872;0.067989;-0.064050
0.110561;0.031180;0.024962
-0.012201;0.076828;-0.006554
0.013537;0.014837;-0.075048
-0.024615;0.051096;-0.029818
-0.041081;-0.007499;-0.034347
0.169140;-0.009103;-0.045808
0.138178;-0.098819;-0.053681
-0.132588;-0.155385;-0.014128
-0.212578;-0.166809;-0.038045
-0.267111;-0.114535;0.026958
-0.288069;-0.177398;-0.008763
-0.167835;-0.047715;0.076057
-0.009875;-0.122698;0.061428
-0.074869;-0.008146;0.085272
-0.045128;-0.075861;0.012860
0.056351;0.009167;-0.014622
0.069412;0.031973;0.003870
0.111751;0.128163;0.016510
0.277895;0.141618;-0.116079
0.146344;0.208553;-0.029648
0.018542;0.150024;-0.079448
-0.006982;0.250714;-0.084123
0.037822;0.163423;-0.108572
0.056040;0.288894;0.053128
0.129689;0.252256;0.099852
0.131062;0.147586;0.091558
0.118031;0.132370;0.142567
0.078897;0.066282;0.061812
-0.026458;0.055449;0.001594
-0.081064;-0.081262;0.000709
-0.169855;-0.003104;-0.047767
-0.106027;-0.188895;-0.068109
-0.199700;-0.122844;-0.013127
-0.176794;-0.257397;-0.011137
-0.096780;-0.222131;0.063558
-0.141133;-0.267041;-0.081420
-0.175799;-0.325411;-0.005028
-0.174127;-0.137596;-0.044344
-0.249338;-0.205416;-0.024552
-0.198137;-0.157494;-0.044039
-0.086777;-0.029171;-0.109512
-0.187670;0.053797;0.070479
-0.130098;-0.008395;-0.025351
0.097482;0.080144;-0.046272
0.141779;0.024450;0.028044
0.189666;0.054547;-0.000927
0.193743;0.030272;0.035514
0.102700;-0.126886;-0.109011
-0.008038;-0.076568;-0.007982
0.008788;-0.082689;-0.101096
0.146460;-0.133963;-0.076092
0.199559;-0.021715;-0.004979
0.166998;-0.051117;0.029106
0.103286;-0.046892;0.050699
-0.133760;-0.067192;0.038792
-0.260794;-0.043442;0.113859
-0.065720;-0.105744;-0.046352
-0.114492;-0.062883;0.056808
-0.100039;-0.104299;0.038865
0.014471;-0.024648;-0.002532
-0.126119;-0.217468;0.034745
